,소재지도로명,위도,경도,시군구코드,업태명,업소명,소재지도로명.1,소재지지번,지도점검일자,처분명,ㅉ,위반일자,처분내용
381,서울특별시 동작구 사당로16가길 66 (사당동),37.484126,126.9701149,3190000.0,치킨,원호프,서울특별시 동작구 사당로16가길 66 (사당동),서울특별시 동작구 사당동 249번지 51호,20150805.0,영업소폐쇄,법 제71조 법 제74조 및 법 제75조,20151201.0,영업소폐쇄
382,서울특별시 동작구 사당로16가길 66 (사당동),37.4996443,126.9208146,3190000.0,치킨,원호프,서울특별시 동작구 사당로16가길 66 (사당동),서울특별시 동작구 사당동 249번지 51호,20150805.0,영업소폐쇄,법 제71조 법 제74조 및 법 제75조,20150805.0,영업소폐쇄
383,서울특별시 동작구 여의대방로24가길 31 (대방동),37.488903,126.9067983,3190000.0,치킨,호프광장버글버글,서울특별시 동작구 여의대방로24가길 31 (대방동),서울특별시 동작구 대방동 400번지 5호,20151020.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20151020.0,시설개수명령
384,서울특별시 동작구 시흥대로 640 (신대방동),37.4948751,126.95702340000001,3190000.0,치킨,둥지호프,서울특별시 동작구 시흥대로 640 (신대방동),서울특별시 동작구 신대방동 685번지,20110311.0,영업정지,식품위생법 제44조1항 및 제75조 동법시행규칙 제89조,20110311.0,영업정지
385,서울특별시 동작구 상도로61길 37 (상도동(지하1층)),37.498969,126.9211636,3190000.0,치킨,엉클(UNCLE),서울특별시 동작구 상도로61길 37 (상도동(지하1층)),서울특별시 동작구 상도동 505번지 9호 (지하1층),20151024.0,영업정지(2개월),법 제75조,20151024.0,영업정지(2개월)
386,서울특별시 동작구 여의대방로24가길 16 (대방동),37.50785689999999,126.9616781,3190000.0,치킨,해달눈비,서울특별시 동작구 여의대방로24가길 16 (대방동),서울특별시 동작구 대방동 416번지 3호,20120627.0,영업정지,식품위생법제 제44조제2항 및 동법제75조,20120525.0,영업정지
387,서울특별시 동작구 서달로13길 11-13 (흑석동지하1층),37.4773588,126.979524,3190000.0,치킨,우리두리,서울특별시 동작구 서달로13길 11-13 (흑석동지하1층),서울특별시 동작구 흑석동 102번지 33호 지하1층,20160202.0,영업신고사항 직권말소,법 제37조 7항,20160202.0,영업신고사항 직권말소
388,서울특별시 동작구 동작대로1길 32 (사당동 지하1층),37.494620399999995,126.9573617,3190000.0,치킨,로데오,서울특별시 동작구 동작대로1길 32 (사당동 지하1층),서울특별시 동작구 사당동 1039번지 50호 지하1층,20110811.0,영업정지 15일에 과징금 120만원,식품위생법 제44조제2항 및 제75조 동법시행규칙 제89조,20110811.0,영업정지 15일에 과징금 120만원
389,서울특별시 동작구 상도로61길 48 (상도동),37.4875801,126.98023529999999,3190000.0,치킨,아지트,서울특별시 동작구 상도로61길 48 (상도동),서울특별시 동작구 상도동 504번지 1호,20200113.0,직권말소,법 제37조 7항,20200113.0,직권말소
390,서울특별시 동작구 동작대로27길 32 (사당동(2층)),37.4837726,126.97340220000001,3190000.0,치킨,아지트,서울특별시 동작구 동작대로27길 32 (사당동(2층)),서울특별시 동작구 사당동 130번지 25호 (2층),20110716.0,영업정지,식품위생법 제44조 제2항 위반 같은법 제75조 적용,20110716.0,영업정지
391,서울특별시 동작구 사당로17가길 13 (사당동2층),37.5119106,126.94449329999999,3190000.0,치킨,큐브,서울특별시 동작구 사당로17가길 13 (사당동2층),서울특별시 동작구 사당동 708번지 366호 2층,20110118.0,영업정지 2월,식품위생법 제44조 제2항,20110118.0,영업정지 2월
392,서울특별시 동작구 만양로 96 (노량진동외 1필지(2층)),37.4778991,126.9780219,3190000.0,치킨,와라와라,서울특별시 동작구 만양로 96 (노량진동외 1필지(2층)),서울특별시 동작구 노량진동 119번지 152호 외 1필지(2층),20130423.0,시정명령,식품위생법제13조 위반 및 동법제75조 적용,20130423.0,시정명령
393,서울특별시 동작구 사당로26길 130-3 (사당동 1층),37.49230479999999,126.98154050000001,3190000.0,치킨,어선,서울특별시 동작구 사당로26길 130-3 (사당동 1층),서울특별시 동작구 사당동 1037번지 11호 1층,20180327.0,직권말소,법 제37조 7항,20180327.0,직권말소
394,서울특별시 동작구 동작대로 지하 107 (사당동 1층),37.5061494,126.9616735,3190000.0,치킨,B1라운지,서울특별시 동작구 동작대로 지하 107 (사당동 1층),서울특별시 동작구 사당동 147번지 2호 지하1층,20180326.0,직권말소,법 제37조 7항,20180326.0,직권말소
395,서울특별시 동작구 현충로 96-1 (흑석동 2층),37.5061494,126.9616735,3190000.0,치킨,올리브,서울특별시 동작구 현충로 96-1 (흑석동 2층),서울특별시 동작구 흑석동 8번지 30호 2층,20151105.0,불문처리,법 제101조제2항제1호,20151105.0,불문처리
396,서울특별시 동작구 현충로 96-1 (흑석동 2층),37.4856219,126.9804168,3190000.0,치킨,올리브,서울특별시 동작구 현충로 96-1 (흑석동 2층),서울특별시 동작구 흑석동 8번지 30호 2층,20151105.0,불문처리,법 제101조제2항 제1호,20151105.0,불문처리
397,서울특별시 동작구 동작대로25길 34 (사당동 지하1층),37.48537460000001,126.97122399999999,3190000.0,치킨,곰 포장마차,서울특별시 동작구 동작대로25길 34 (사당동 지하1층),서울특별시 동작구 사당동 708번지 448호 지하1층,20150122.0,시정명령,식품위생법 제71조,20150122.0,시정명령
398,서울특별시 동작구 사당로13길 31 (사당동 두산위브트레지움상가동지하1층 13-1호),37.5090623,126.93984850000001,3190000.0,치킨,땡큐비어,서울특별시 동작구 사당로13길 31 (사당동 두산위브트레지움상가동지하1층 13-1호),서울특별시 동작구 사당동 1131번지 두산위브트레지움상가동지하1층 13-1호,20170302.0,영업신고사항 직권말소,법 제37조 7항,20170302.0,영업신고사항 직권말소
399,서울특별시 동작구 장승배기로 129 (노량진동),37.488285299999994,126.9793652,3190000.0,치킨,야화,서울특별시 동작구 장승배기로 129 (노량진동),서울특별시 동작구 노량진동 231번지 75호,20150824.0,과태료부과,법 제101조제2항 제1호,20150824.0,과태료부과
400,서울특별시 동작구 동작대로29길 47 2층 (사당동),37.4862754,126.9802327,3190000.0,치킨,로프트(Loft),서울특별시 동작구 동작대로29길 47 2층 (사당동),서울특별시 동작구 사당동 128번지 4호,20180327.0,직권말소,법 제37조 7항,20180327.0,직권말소
401,서울특별시 동작구 동작대로27다길 26 1층 101호 (사당동),37.500214299999996,126.93107990000001,3190000.0,치킨,유쾌한쏘맥(이수역본점),서울특별시 동작구 동작대로27다길 26 1층 101호 (사당동),서울특별시 동작구 사당동 138번지 3호,20170728.0,영업정지,법 제75조,20170728.0,영업정지
402,서울특별시 동작구 상도로 95-1 2층 (상도동),37.4876225,126.90713229999999,3190000.0,치킨,프리,서울특별시 동작구 상도로 95-1 2층 (상도동),서울특별시 동작구 상도동 328번지 13호,20160328.0,영업소폐쇄,법 제75조 3항,20160328.0,영업소폐쇄
403,서울특별시 동작구 신대방1가길 38 106동 109호 (신대방동 동작상떼빌),37.4950975,126.9567014,3190000.0,치킨,닭사부,서울특별시 동작구 신대방1가길 38 106동 109호 (신대방동 동작상떼빌),서울특별시 동작구 신대방동 719번지,20160907.0,시정명령,법 제71조 법 제74조 및 법 제75조,20160907.0,시정명령
404,서울특별시 동작구 사당로 20 (상도동),37.4950185,126.9562275,3190000.0,치킨,디디치킨(DD치킨),서울특별시 동작구 사당로 20 (상도동),서울특별시 동작구 상도동 505번지 6호 지하1층,20180206.0,과태료부과,법 제101조제2항 제1호,20180206.0,과태료부과
406,서울특별시 동작구 만양로14길 38 1층 (노량진동),37.4877825,126.91191429999999,3190000.0,치킨,노량진김양비어,서울특별시 동작구 만양로14길 38 1층 (노량진동),서울특별시 동작구 노량진동 206번지 20호,20160929.0,식품위생법 위반 행정처분(시정명령),법 제71조 법 제74조 및 법 제75조,20160929.0,식품위생법 위반 행정처분(시정명령)
409,서울특별시 동작구 동작대로31길 32 지상1층 (사당동),37.4805901,126.97870890000002,3190000.0,치킨,옛날하림통닭,서울특별시 동작구 동작대로31길 32 지상1층 (사당동),서울특별시 동작구 사당동 91번지 41호,20180322.0,직권말소,법 제37조 7항,20180322.0,직권말소
410,서울특별시 동작구 동작대로9길 49 지상1층 (사당동),37.5044743,126.93705759999999,3190000.0,치킨,종로칼국수사당점,서울특별시 동작구 동작대로9길 49 지상1층 (사당동),서울특별시 동작구 사당동 1026번지 32호,20181004.0,직권말소,법 제37조 7항,20181004.0,직권말소
411,서울특별시 동작구 상도로15길 114 지상1층 (상도동),37.5044743,126.93705759999999,3190000.0,치킨,깻잎치킨골뱅이,서울특별시 동작구 상도로15길 114 지상1층 (상도동),서울특별시 동작구 상도동 359번지 18호,20190530.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20190530.0,시설개수명령
412,서울특별시 동작구 상도로15길 114 지상1층 (상도동),37.5009717,126.9324274,3190000.0,치킨,깻잎치킨골뱅이,서울특별시 동작구 상도로15길 114 지상1층 (상도동),서울특별시 동작구 상도동 359번지 18호,20190530.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20190530.0,시설개수명령
413,서울특별시 동작구 상도로 111 1층 (상도동),37.497178399999996,126.9451825,3190000.0,치킨,명랑한찜닭 상도점,서울특별시 동작구 상도로 111 1층 (상도동),서울특별시 동작구 상도동 348번지 148호,20190221.0,과태료부과,법 제101조제2항 제1호,20190221.0,과태료부과
414,서울특별시 동작구 양녕로20길 112 지하1층 (상도동),37.482898799999994,126.9739501,3190000.0,치킨,닭파치,서울특별시 동작구 양녕로20길 112 지하1층 (상도동),서울특별시 동작구 상도동 214번지 348호,20191004.0,직권말소,법 제37조 7항,20191004.0,직권말소
415,서울특별시 동작구 사당로16길 7 1층 (사당동),37.4830318,126.9726615,3190000.0,치킨,날개잃은통닭,서울특별시 동작구 사당로16길 7 1층 (사당동),서울특별시 동작구 사당동 318번지 13호,20190522.0,직권말소,법 제37조 7항,20190522.0,직권말소
416,서울특별시 동작구 사당로16가길 12 1층 (사당동),37.498770799999996,126.9546477,3190000.0,치킨,양계장집아들,서울특별시 동작구 사당로16가길 12 1층 (사당동),서울특별시 동작구 사당동 265번지 57호,20180710.0,과태료부과,법 제101조제2항제1호,20180710.0,과태료부과
417,서울특별시 동작구 상도로 317-1 1층 (상도1동),37.50488060000001,126.94085430000001,3190000.0,치킨,노가리빠(NOGARI Bar),서울특별시 동작구 상도로 317-1 1층 (상도1동),서울특별시 동작구 상도1동 258번지 한우리,20181019.0,영업정지,법 제75조,20181019.0,영업정지
418,서울특별시 동작구 상도로30길 2 (상도동),37.5123612,126.9523936,3190000.0,치킨,처갓집양념치킨 장승배기점,서울특별시 동작구 상도로30길 2 (상도동),서울특별시 동작구 상도동 373번지 72호,20180222.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20180222.0,시설개수명령
419,서울특별시 동작구 매봉로 182 (본동),37.506397899999996,126.96165079999999,3190000.0,치킨,신일바베큐,서울특별시 동작구 매봉로 182 (본동),서울특별시 동작구 본동 160번지 0호,20180322.0,직권말소,법 제37조 7항,20180322.0,직권말소
420,서울특별시 동작구 서달로10길 6 (흑석동),37.487266999999996,126.98185649999999,3190000.0,치킨,원조꼬끼오숯불통닭,서울특별시 동작구 서달로10길 6 (흑석동),서울특별시 동작구 흑석동 86번지 74호,20191121.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20191121.0,시설개수명령
421,서울특별시 동작구 동작대로 119 (사당동),37.488921399999995,126.97207659999998,3190000.0,치킨,영풍영양센타,서울특별시 동작구 동작대로 119 (사당동),서울특별시 동작구 사당동 135번지 8호,20030310.0,과태료 90만원부과,식품위생법 제26조,20030310.0,과태료 90만원부과
422,서울특별시 동작구 사당로23길 146 (사당동),37.504375,126.93943870000001,3190000.0,치킨,림스치킨,서울특별시 동작구 사당로23길 146 (사당동),서울특별시 동작구 사당동 168번지 64호,20141212.0,영업신고 사항 직권말소,식품위생법 제37조 및 동법 시행규칙 제47조의2,20141212.0,영업신고 사항 직권말소
423,서울특별시 동작구 장승배기로 76 (상도동),37.4946624,126.95437,3190000.0,치킨,케리홈치킨,서울특별시 동작구 장승배기로 76 (상도동),서울특별시 동작구 상도동 368번지 50호,20180329.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20180329.0,시설개수명령
424,서울특별시 동작구 상도로62길 5 (상도동),37.4957644,126.953658,3190000.0,치킨,한앤둘,서울특별시 동작구 상도로62길 5 (상도동),서울특별시 동작구 상도동 495번지 3호,20160119.0,과태료부과16만원,법 제101조제2항 제1호,20160119.0,과태료부과16만원
